"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","chembl_id","chembl_pref_name","chiral flag","version","ct enhanced stereo status","Source Path","Source File","Source File Index","Chirality 1","source file","source file index","mmshare version","flags","input","cmdline","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","Force Field","Energy","Chiralities Consistent","Variant","Job Name","Chemistry Notes","EZ 1","EZ 2","tautomer probability","EZ 3","EZ 4","Chirality 2","PDB TITLE","PDB ID","PDB CRYST1 a","PDB CRYST1 b","PDB CRYST1 c","PDB CRYST1 alpha","PDB CRYST1 beta","PDB CRYST1 gamma","PDB CRYST1 Space Group","PDB CRYST1 z","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB R","PDB Rfree","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA TEMPERATURE","PDB REMARK 350 Biomolecule 1 Transform 1 Chains","PDB REMARK 350 Biomolecule 1 Transform 1 Matrix 1","entry id backup","prepared","prepared with version","assigned bond orders","added hydrogens","treated metals","created disulfur","converted selenomethionines","deleted far waters","EXECUTE FUNCTION Input Structure Hash","GSGTC Seq","GSGTC Homology Source","GSGTC Homology Stemres","GSGTC Homology Loopres","GSGTC Homology Seq","GSGTC Homology Similarity","GSGTC Homology Stem Dist","GSGTC Homology Stem Beta","GSGTC Homology Stem Gamma","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Minimization Converged-OPLS3e","het states","ran protassign","removed non hbond waters","Potential Energy-OPLS3e-1","RMS Derivative-OPLS3e-1","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","box ax","box ay","box az","box bx","box by","box bz","box cx","box cy","box cz","ct type","original cms file","EZ 5","AtomNumChirality 1","AtomNumChirality 2"
,"","1","esm1_map2k.1","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24231","p-NITROPHENYLPHOSPHATE",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",1,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","2","esm1_map2k.2","2021-08-17 15:39:25","2021-08-17 15:39:34","CHEMBL1852770","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",2,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","3","esm1_map2k.3","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL1934650","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",3,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","4","esm1_map2k.4","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL26164","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",4,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","5","esm1_map2k.5","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL284362","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",5,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","6","esm1_map2k.6","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL287276","(BENZYLAMINO)CARBONYLPHOSPHONIC ACID",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",6,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","7","esm1_map2k.7","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL287306","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",7,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","8","esm1_map2k.8","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL286678","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",8,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","9","esm1_map2k.9","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL287555","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",9,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","10","esm1_map2k.10","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL284997","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",10,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","11","esm1_map2k.11","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL25186","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",11,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","12","esm1_map2k.12","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL213504","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",12,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","13","esm1_map2k.13","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL299737","BENZYLPHOSPHONIC ACID",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",13,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","14","esm1_map2k.14","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24124","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",14,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","15","esm1_map2k.15","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24060","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",15,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","16","esm1_map2k.16","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24720","ALPHA HYDROXY BENZYLPHOSPHONATE",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",16,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","17","esm1_map2k.17","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL285775","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",17,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","18","esm1_map2k.18","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24447","PHENETHYLCARBAMOYLPHOSPHONIC ACID",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",18,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","19","esm1_map2k.19","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL26349","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",19,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","20","esm1_map2k.20","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL279466","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",20,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","21","esm1_map2k.21","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24394","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",21,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","22","esm1_map2k.22","2021-08-17 15:39:25","2021-08-17 15:40:03","CHEMBL1790020","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",22,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","23","esm1_map2k.23","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL285665","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",23,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","24","esm1_map2k.24","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24771","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",24,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","25","esm1_map2k.25","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL26001","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",25,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","26","esm1_map2k.26","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL346901","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",26,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","27","esm1_map2k.27","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL287275","FOSFOSAL",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",27,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","28","esm1_map2k.28","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL148732","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",28,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","29","esm1_map2k.29","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24164","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",29,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","30","esm1_map2k.30","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL287216","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",30,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","31","esm1_map2k.31","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL26166","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",31,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","32","esm1_map2k.32","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24101","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",32,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","33","esm1_map2k.33","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL286758","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",33,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","34","esm1_map2k.34","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL26128","PHENYL DIHYDROGEN PHOSPHATE",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",34,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","35","esm1_map2k.35","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24648","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",35,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","36","esm1_map2k.36","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL309800","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",36,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","37","esm1_map2k.37","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL1774367","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",37,"27_R_26_23_29_28","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","38","esm1_map2k.38","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL24656","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",38,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","39","esm1_map2k.39","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL1187","PHOSPHORIC ACID",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",39,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","40","esm1_map2k.40","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL26438","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",40,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","41","esm1_map2k.41","2021-08-17 15:39:25","2021-08-17 15:39:25","CHEMBL28745","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1_map2k","esm1_map2k.sdf",41,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","42","esm1_map2k.1","2021-08-17 15:41:19","2021-08-17 15:41:27","CHEMBL1852770","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",1,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","43","esm1_map2k.2","2021-08-17 15:41:19","2021-08-17 15:41:19","CHEMBL1169996","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",2,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","44","esm1_map2k.3","2021-08-17 15:41:19","2021-08-17 15:41:19","CHEMBL287306","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",3,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","45","esm1_map2k.4","2021-08-17 15:41:19","2021-08-17 15:41:19","CHEMBL286678","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",4,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","46","esm1_map2k.5","2021-08-17 15:41:19","2021-08-17 15:41:19","CHEMBL287555","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",5,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","47","esm1_map2k.6","2021-08-17 15:41:19","2021-08-17 15:41:19","CHEMBL284997","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",6,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
,"","48","esm1_map2k.7","2021-08-17 15:41:19","2021-08-17 15:41:19","CHEMBL25950","None",false,0,0,"/home/titan7/yogesh/DNNDR2_MD/structures/esm1b_map2k","esm1_map2k.sdf",7,"","",,,,"","",,,,,,,,"",,,"","","","","",,"","","","","",,,,,,,"",,"","","",,,,"",,"","","",,"",,,,,,,"","","","","","",,,,,,,,"",,,,,,,,,,,,,,,"","","","","",,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","","",""
